timestamp,road_segment_id,average_speed_kph,day_of_week,hour_of_day
2025-02-25 15:00:00,segment_gt_road,37.99,1,15
2025-02-25 15:00:00,segment_indirapuram,24.99,1,15
2025-02-25 16:00:00,segment_nh9,59.51,1,16
2025-02-25 16:00:00,segment_gt_road,35.55,1,16
2025-02-25 16:00:00,segment_indirapuram,26.34,1,16
2025-02-25 17:00:00,segment_nh9,25.62,1,17
2025-02-25 17:00:00,segment_gt_road,11.92,1,17
2025-02-25 17:00:00,segment_indirapuram,8.06,1,17
2025-02-25 18:00:00,segment_nh9,23.94,1,18
2025-02-25 18:00:00,segment_gt_road,14.93,1,18
2025-02-25 18:00:00,segment_indirapuram,9.49,1,18
2025-02-25 19:00:00,segment_nh9,20.49,1,19
2025-02-25 19:00:00,segment_gt_road,14.37,1,19
2025-02-25 19:00:00,segment_indirapuram,9.21,1,19
2025-02-25 20:00:00,segment_nh9,74.63,1,20
2025-02-25 20:00:00,segment_gt_road,53.08,1,20
2025-02-25 20:00:00,segment_indirapuram,33.42,1,20
2025-02-25 21:00:00,segment_nh9,72.15,1,21
2025-02-25 21:00:00,segment_gt_road,45.52,1,21
2025-02-25 21:00:00,segment_indirapuram,45.62,1,21
2025-02-25 22:00:00,segment_nh9,75.84,1,22
2025-02-25 22:00:00,segment_gt_road,47.03,1,22
2025-02-25 22:00:00,segment_indirapuram,38.4,1,22
2025-02-25 23:00:00,segment_nh9,83.35,1,23
2025-02-25 23:00:00,segment_gt_road,47.6,1,23
2025-02-25 23:00:00,segment_indirapuram,38.49,1,23
2025-02-26 00:00:00,segment_nh9,78.81,2,0
2025-02-26 00:00:00,segment_gt_road,43.58,2,0
2025-02-26 00:00:00,segment_indirapuram,42.84,2,0
2025-02-26 01:00:00,segment_nh9,88.84,2,1
2025-02-26 01:00:00,segment_gt_road,53.82,2,1
2025-02-26 01:00:00,segment_indirapuram,39.99,2,1
2025-02-26 02:00:00,segment_nh9,72.41,2,2
2025-02-26 02:00:00,segment_gt_road,49.87,2,2
2025-02-26 02:00:00,segment_indirapuram,38.54,2,2
2025-02-26 03:00:00,segment_nh9,87.42,2,3
2025-02-26 03:00:00,segment_gt_road,46.03,2,3
2025-02-26 03:00:00,segment_indirapuram,43.67,2,3
2025-02-26 04:00:00,segment_nh9,77.79,2,4
2025-02-26 04:00:00,segment_gt_road,42.83,2,4
2025-02-26 04:00:00,segment_indirapuram,33.97,2,4
2025-02-26 05:00:00,segment_nh9,88.12,2,5
2025-02-26 05:00:00,segment_gt_road,46.99,2,5
2025-02-26 05:00:00,segment_indirapuram,45.75,2,5
2025-02-26 06:00:00,segment_nh9,82.49,2,6
2025-02-26 06:00:00,segment_gt_road,49.43,2,6
2025-02-26 06:00:00,segment_indirapuram,41.54,2,6
2025-02-26 07:00:00,segment_nh9,28.9,2,7
2025-02-26 07:00:00,segment_gt_road,12.8,2,7
2025-02-26 07:00:00,segment_indirapuram,12.79,2,7
2025-02-26 08:00:00,segment_nh9,24.39,2,8
2025-02-26 08:00:00,segment_gt_road,15.18,2,8
2025-02-26 08:00:00,segment_indirapuram,11.21,2,8
2025-02-26 09:00:00,segment_nh9,28.18,2,9
2025-02-26 09:00:00,segment_gt_road,13.27,2,9
2025-02-26 09:00:00,segment_indirapuram,10.41,2,9
2025-02-26 10:00:00,segment_nh9,54.6,2,10
2025-02-26 10:00:00,segment_gt_road,34.42,2,10
2025-02-26 10:00:00,segment_indirapuram,22.61,2,10
2025-02-26 11:00:00,segment_nh9,56.43,2,11
2025-02-26 11:00:00,segment_gt_road,33.51,2,11
2025-02-26 11:00:00,segment_indirapuram,22.84,2,11
2025-02-26 12:00:00,segment_nh9,56.03,2,12
2025-02-26 12:00:00,segment_gt_road,33.6,2,12
2025-02-26 12:00:00,segment_indirapuram,21.42,2,12
2025-02-26 13:00:00,segment_nh9,61.07,2,13
2025-02-26 13:00:00,segment_gt_road,32.24,2,13
2025-02-26 13:00:00,segment_indirapuram,26.75,2,13
2025-02-26 14:00:00,segment_nh9,54.55,2,14
2025-02-26 14:00:00,segment_gt_road,33.6,2,14
2025-02-26 14:00:00,segment_indirapuram,26.42,2,14
2025-02-26 15:00:00,segment_nh9,67.11,2,15
2025-02-26 15:00:00,segment_gt_road,33.1,2,15
2025-02-26 15:00:00,segment_indirapuram,25.65,2,15
2025-02-26 16:00:00,segment_nh9,58.72,2,16
2025-02-26 16:00:00,segment_gt_road,32.32,2,16
2025-02-26 16:00:00,segment_indirapuram,23.25,2,16
2025-02-26 17:00:00,segment_nh9,23.73,2,17
2025-02-26 17:00:00,segment_gt_road,16.96,2,17
2025-02-26 17:00:00,segment_indirapuram,10.49,2,17
2025-02-26 18:00:00,segment_nh9,30.35,2,18
2025-02-26 18:00:00,segment_gt_road,12.69,2,18
2025-02-26 18:00:00,segment_indirapuram,10.5,2,18
2025-02-26 19:00:00,segment_nh9,28.86,2,19
2025-02-26 19:00:00,segment_gt_road,13.69,2,19
2025-02-26 19:00:00,segment_indirapuram,7.34,2,19
2025-02-26 20:00:00,segment_nh9,75.46,2,20
2025-02-26 20:00:00,segment_gt_road,45.93,2,20
2025-02-26 20:00:00,segment_indirapuram,39.05,2,20
2025-02-26 21:00:00,segment_nh9,79.23,2,21
2025-02-26 21:00:00,segment_gt_road,51.23,2,21
2025-02-26 21:00:00,segment_indirapuram,41.11,2,21
2025-02-26 22:00:00,segment_nh9,84.42,2,22
2025-02-26 22:00:00,segment_gt_road,49.61,2,22
2025-02-26 22:00:00,segment_indirapuram,40.98,2,22
2025-02-26 23:00:00,segment_nh9,89.34,2,23
2025-02-26 23:00:00,segment_gt_road,40.82,2,23
2025-02-26 23:00:00,segment_indirapuram,44.66,2,23
2025-02-27 00:00:00,segment_nh9,76.63,3,0
2025-02-27 00:00:00,segment_gt_road,43.02,3,0
2025-02-27 00:00:00,segment_indirapuram,37.3,3,0
2025-02-27 01:00:00,segment_nh9,69.19,3,1
2025-02-27 01:00:00,segment_gt_road,50.81,3,1
2025-02-27 01:00:00,segment_indirapuram,37.81,3,1
2025-02-27 02:00:00,segment_nh9,69.8,3,2
2025-02-27 02:00:00,segment_gt_road,44.52,3,2
2025-02-27 02:00:00,segment_indirapuram,37.76,3,2
2025-02-27 03:00:00,segment_nh9,93.46,3,3
2025-02-27 03:00:00,segment_gt_road,50.73,3,3
2025-02-27 03:00:00,segment_indirapuram,38.08,3,3
2025-02-27 04:00:00,segment_nh9,81.29,3,4
2025-02-27 04:00:00,segment_gt_road,51.16,3,4
2025-02-27 04:00:00,segment_indirapuram,42.8,3,4
2025-02-27 05:00:00,segment_nh9,78.78,3,5
2025-02-27 05:00:00,segment_gt_road,52.34,3,5
2025-02-27 05:00:00,segment_indirapuram,39.29,3,5
2025-02-27 06:00:00,segment_nh9,79.85,3,6
2025-02-27 06:00:00,segment_gt_road,48.31,3,6
2025-02-27 06:00:00,segment_indirapuram,39.1,3,6
2025-02-27 07:00:00,segment_nh9,32.2,3,7
2025-02-27 07:00:00,segment_gt_road,13.08,3,7
2025-02-27 07:00:00,segment_indirapuram,8.72,3,7
2025-02-27 08:00:00,segment_nh9,27.04,3,8
2025-02-27 08:00:00,segment_gt_road,12.97,3,8
2025-02-27 08:00:00,segment_indirapuram,11.38,3,8
2025-02-27 09:00:00,segment_nh9,22.99,3,9
2025-02-27 09:00:00,segment_gt_road,16.18,3,9
2025-02-27 09:00:00,segment_indirapuram,11.03,3,9
2025-02-27 10:00:00,segment_nh9,67.28,3,10
2025-02-27 10:00:00,segment_gt_road,38.05,3,10
2025-02-27 10:00:00,segment_indirapuram,22.7,3,10
2025-02-27 11:00:00,segment_nh9,54.82,3,11
2025-02-27 11:00:00,segment_gt_road,31.22,3,11
2025-02-27 11:00:00,segment_indirapuram,25.41,3,11
2025-02-27 12:00:00,segment_nh9,72.03,3,12
2025-02-27 12:00:00,segment_gt_road,35.8,3,12
2025-02-27 12:00:00,segment_indirapuram,25.53,3,12
2025-02-27 13:00:00,segment_nh9,70.66,3,13
2025-02-27 13:00:00,segment_gt_road,31.74,3,13
2025-02-27 13:00:00,segment_indirapuram,28.11,3,13
2025-02-27 14:00:00,segment_nh9,59.49,3,14
2025-02-27 14:00:00,segment_gt_road,30.9,3,14
2025-02-27 14:00:00,segment_indirapuram,22.0,3,14
2025-02-27 15:00:00,segment_nh9,60.74,3,15
2025-02-27 15:00:00,segment_gt_road,36.65,3,15
2025-02-27 15:00:00,segment_indirapuram,24.18,3,15
2025-02-27 16:00:00,segment_nh9,59.69,3,16
2025-02-27 16:00:00,segment_gt_road,34.83,3,16
2025-02-27 16:00:00,segment_indirapuram,28.85,3,16
2025-02-27 17:00:00,segment_nh9,29.3,3,17
2025-02-27 17:00:00,segment_gt_road,14.06,3,17
2025-02-27 17:00:00,segment_indirapuram,7.76,3,17
2025-02-27 18:00:00,segment_nh9,29.33,3,18
2025-02-27 18:00:00,segment_gt_road,13.87,3,18
2025-02-27 18:00:00,segment_indirapuram,10.82,3,18
2025-02-27 19:00:00,segment_nh9,22.49,3,19
2025-02-27 19:00:00,segment_gt_road,13.79,3,19
2025-02-27 19:00:00,segment_indirapuram,10.94,3,19
2025-02-27 20:00:00,segment_nh9,73.82,3,20
2025-02-27 20:00:00,segment_gt_road,53.04,3,20
2025-02-27 20:00:00,segment_indirapuram,43.04,3,20
2025-02-27 21:00:00,segment_nh9,80.38,3,21
2025-02-27 21:00:00,segment_gt_road,43.66,3,21
2025-02-27 21:00:00,segment_indirapuram,41.2,3,21
2025-02-27 22:00:00,segment_nh9,73.34,3,22
2025-02-27 22:00:00,segment_gt_road,48.51,3,22
2025-02-27 22:00:00,segment_indirapuram,40.11,3,22
2025-02-27 23:00:00,segment_nh9,75.6,3,23
2025-02-27 23:00:00,segment_gt_road,49.86,3,23
2025-02-27 23:00:00,segment_indirapuram,43.39,3,23
2025-02-28 00:00:00,segment_nh9,76.47,4,0
2025-02-28 00:00:00,segment_gt_road,51.42,4,0
2025-02-28 00:00:00,segment_indirapuram,40.14,4,0
2025-02-28 01:00:00,segment_nh9,82.36,4,1
2025-02-28 01:00:00,segment_gt_road,44.98,4,1
2025-02-28 01:00:00,segment_indirapuram,43.2,4,1
2025-02-28 02:00:00,segment_nh9,77.52,4,2
2025-02-28 02:00:00,segment_gt_road,48.78,4,2
2025-02-28 02:00:00,segment_indirapuram,42.93,4,2
2025-02-28 03:00:00,segment_nh9,70.88,4,3
2025-02-28 03:00:00,segment_gt_road,43.25,4,3
2025-02-28 03:00:00,segment_indirapuram,42.47,4,3
2025-02-28 04:00:00,segment_nh9,85.23,4,4
2025-02-28 04:00:00,segment_gt_road,47.2,4,4
2025-02-28 04:00:00,segment_indirapuram,40.13,4,4
2025-02-28 05:00:00,segment_nh9,74.62,4,5
2025-02-28 05:00:00,segment_gt_road,43.39,4,5
2025-02-28 05:00:00,segment_indirapuram,42.97,4,5
2025-02-28 06:00:00,segment_nh9,93.67,4,6
2025-02-28 06:00:00,segment_gt_road,45.94,4,6
2025-02-28 06:00:00,segment_indirapuram,45.49,4,6
2025-02-28 07:00:00,segment_nh9,22.52,4,7
2025-02-28 07:00:00,segment_gt_road,16.27,4,7
2025-02-28 07:00:00,segment_indirapuram,10.08,4,7
2025-02-28 08:00:00,segment_nh9,30.57,4,8
2025-02-28 08:00:00,segment_gt_road,16.93,4,8
2025-02-28 08:00:00,segment_indirapuram,11.95,4,8
2025-02-28 09:00:00,segment_nh9,20.9,4,9
2025-02-28 09:00:00,segment_gt_road,11.99,4,9
2025-02-28 09:00:00,segment_indirapuram,12.16,4,9
2025-02-28 10:00:00,segment_nh9,56.3,4,10
2025-02-28 10:00:00,segment_gt_road,29.57,4,10
2025-02-28 10:00:00,segment_indirapuram,20.98,4,10
2025-02-28 11:00:00,segment_nh9,60.96,4,11
2025-02-28 11:00:00,segment_gt_road,31.08,4,11
2025-02-28 11:00:00,segment_indirapuram,24.84,4,11
2025-02-28 12:00:00,segment_nh9,60.49,4,12
2025-02-28 12:00:00,segment_gt_road,29.05,4,12
2025-02-28 12:00:00,segment_indirapuram,27.3,4,12
2025-02-28 13:00:00,segment_nh9,53.75,4,13
2025-02-28 13:00:00,segment_gt_road,32.95,4,13
2025-02-28 13:00:00,segment_indirapuram,24.95,4,13
2025-02-28 14:00:00,segment_nh9,60.89,4,14
2025-02-28 14:00:00,segment_gt_road,34.1,4,14
2025-02-28 14:00:00,segment_indirapuram,22.43,4,14
2025-02-28 15:00:00,segment_nh9,61.09,4,15
2025-02-28 15:00:00,segment_gt_road,33.91,4,15
2025-02-28 15:00:00,segment_indirapuram,24.7,4,15
2025-02-28 16:00:00,segment_nh9,62.96,4,16
2025-02-28 16:00:00,segment_gt_road,29.47,4,16
2025-02-28 16:00:00,segment_indirapuram,23.8,4,16
2025-02-28 17:00:00,segment_nh9,21.56,4,17
2025-02-28 17:00:00,segment_gt_road,12.75,4,17
2025-02-28 17:00:00,segment_indirapuram,8.41,4,17
2025-02-28 18:00:00,segment_nh9,26.33,4,18
2025-02-28 18:00:00,segment_gt_road,13.26,4,18
2025-02-28 18:00:00,segment_indirapuram,8.16,4,18
2025-02-28 19:00:00,segment_nh9,19.54,4,19
2025-02-28 19:00:00,segment_gt_road,17.29,4,19
2025-02-28 19:00:00,segment_indirapuram,11.38,4,19
2025-02-28 20:00:00,segment_nh9,73.58,4,20
2025-02-28 20:00:00,segment_gt_road,54.43,4,20
2025-02-28 20:00:00,segment_indirapuram,37.3,4,20
2025-02-28 21:00:00,segment_nh9,80.84,4,21
2025-02-28 21:00:00,segment_gt_road,50.16,4,21
2025-02-28 21:00:00,segment_indirapuram,40.87,4,21
2025-02-28 22:00:00,segment_nh9,83.46,4,22
2025-02-28 22:00:00,segment_gt_road,47.65,4,22
2025-02-28 22:00:00,segment_indirapuram,36.29,4,22
2025-02-28 23:00:00,segment_nh9,68.08,4,23
2025-02-28 23:00:00,segment_gt_road,46.2,4,23
2025-02-28 23:00:00,segment_indirapuram,40.02,4,23
2025-03-01 00:00:00,segment_nh9,85.89,5,0
2025-03-01 00:00:00,segment_gt_road,52.36,5,0
2025-03-01 00:00:00,segment_indirapuram,46.61,5,0
2025-03-01 01:00:00,segment_nh9,86.35,5,1
2025-03-01 01:00:00,segment_gt_road,46.97,5,1
2025-03-01 01:00:00,segment_indirapuram,46.86,5,1
2025-03-01 02:00:00,segment_nh9,91.98,5,2
2025-03-01 02:00:00,segment_gt_road,42.21,5,2
2025-03-01 02:00:00,segment_indirapuram,49.49,5,2
2025-03-01 03:00:00,segment_nh9,84.1,5,3
2025-03-01 03:00:00,segment_gt_road,47.93,5,3
2025-03-01 03:00:00,segment_indirapuram,51.12,5,3
2025-03-01 04:00:00,segment_nh9,89.9,5,4
2025-03-01 04:00:00,segment_gt_road,48.73,5,4
2025-03-01 04:00:00,segment_indirapuram,53.69,5,4
2025-03-01 05:00:00,segment_nh9,82.74,5,5
2025-03-01 05:00:00,segment_gt_road,46.59,5,5
2025-03-01 05:00:00,segment_indirapuram,41.09,5,5
2025-03-01 06:00:00,segment_nh9,83.63,5,6
2025-03-01 06:00:00,segment_gt_road,43.48,5,6
2025-03-01 06:00:00,segment_indirapuram,43.0,5,6
2025-03-01 07:00:00,segment_nh9,27.56,5,7
2025-03-01 07:00:00,segment_gt_road,12.99,5,7
2025-03-01 07:00:00,segment_indirapuram,13.07,5,7
2025-03-01 08:00:00,segment_nh9,24.91,5,8
2025-03-01 08:00:00,segment_gt_road,13.91,5,8
2025-03-01 08:00:00,segment_indirapuram,9.32,5,8
2025-03-01 09:00:00,segment_nh9,29.57,5,9
2025-03-01 09:00:00,segment_gt_road,11.93,5,9
2025-03-01 09:00:00,segment_indirapuram,12.19,5,9
2025-03-01 10:00:00,segment_nh9,67.22,5,10
2025-03-01 10:00:00,segment_gt_road,31.89,5,10
2025-03-01 10:00:00,segment_indirapuram,27.9,5,10
2025-03-01 11:00:00,segment_nh9,66.54,5,11
2025-03-01 11:00:00,segment_gt_road,36.68,5,11
2025-03-01 11:00:00,segment_indirapuram,29.59,5,11
2025-03-01 12:00:00,segment_nh9,68.41,5,12
2025-03-01 12:00:00,segment_gt_road,35.17,5,12
2025-03-01 12:00:00,segment_indirapuram,28.83,5,12
2025-03-01 13:00:00,segment_nh9,68.58,5,13
2025-03-01 13:00:00,segment_gt_road,33.66,5,13
2025-03-01 13:00:00,segment_indirapuram,27.12,5,13
2025-03-01 14:00:00,segment_nh9,69.7,5,14
2025-03-01 14:00:00,segment_gt_road,31.47,5,14
2025-03-01 14:00:00,segment_indirapuram,34.95,5,14
2025-03-01 15:00:00,segment_nh9,54.48,5,15
2025-03-01 15:00:00,segment_gt_road,36.24,5,15
2025-03-01 15:00:00,segment_indirapuram,31.1,5,15
2025-03-01 16:00:00,segment_nh9,67.65,5,16
2025-03-01 16:00:00,segment_gt_road,36.52,5,16
2025-03-01 16:00:00,segment_indirapuram,31.01,5,16
2025-03-01 17:00:00,segment_nh9,31.7,5,17
2025-03-01 17:00:00,segment_gt_road,12.04,5,17
2025-03-01 17:00:00,segment_indirapuram,9.44,5,17
2025-03-01 18:00:00,segment_nh9,26.24,5,18
2025-03-01 18:00:00,segment_gt_road,13.95,5,18
2025-03-01 18:00:00,segment_indirapuram,12.83,5,18
2025-03-01 19:00:00,segment_nh9,21.5,5,19
2025-03-01 19:00:00,segment_gt_road,17.77,5,19
2025-03-01 19:00:00,segment_indirapuram,9.31,5,19
2025-03-01 20:00:00,segment_nh9,80.1,5,20
2025-03-01 20:00:00,segment_gt_road,51.56,5,20
2025-03-01 20:00:00,segment_indirapuram,53.33,5,20
2025-03-01 21:00:00,segment_nh9,88.29,5,21
2025-03-01 21:00:00,segment_gt_road,51.8,5,21
2025-03-01 21:00:00,segment_indirapuram,50.31,5,21
2025-03-01 22:00:00,segment_nh9,100.44,5,22
2025-03-01 22:00:00,segment_gt_road,50.89,5,22
2025-03-01 22:00:00,segment_indirapuram,45.65,5,22
2025-03-01 23:00:00,segment_nh9,78.43,5,23
2025-03-01 23:00:00,segment_gt_road,49.73,5,23
2025-03-01 23:00:00,segment_indirapuram,41.93,5,23
2025-03-02 00:00:00,segment_nh9,83.01,6,0
2025-03-02 00:00:00,segment_gt_road,49.6,6,0
2025-03-02 00:00:00,segment_indirapuram,53.05,6,0
2025-03-02 01:00:00,segment_nh9,78.45,6,1
2025-03-02 01:00:00,segment_gt_road,49.83,6,1
2025-03-02 01:00:00,segment_indirapuram,55.66,6,1
2025-03-02 02:00:00,segment_nh9,72.25,6,2
2025-03-02 02:00:00,segment_gt_road,50.22,6,2
2025-03-02 02:00:00,segment_indirapuram,56.23,6,2
2025-03-02 03:00:00,segment_nh9,89.0,6,3
2025-03-02 03:00:00,segment_gt_road,53.76,6,3
2025-03-02 03:00:00,segment_indirapuram,40.6,6,3
2025-03-02 04:00:00,segment_nh9,90.49,6,4
2025-03-02 04:00:00,segment_gt_road,43.56,6,4
2025-03-02 04:00:00,segment_indirapuram,54.81,6,4
2025-03-02 05:00:00,segment_nh9,96.25,6,5
2025-03-02 05:00:00,segment_gt_road,48.6,6,5
2025-03-02 05:00:00,segment_indirapuram,57.2,6,5
2025-03-02 06:00:00,segment_nh9,89.59,6,6
2025-03-02 06:00:00,segment_gt_road,47.39,6,6
2025-03-02 06:00:00,segment_indirapuram,40.65,6,6
2025-03-02 07:00:00,segment_nh9,26.8,6,7
2025-03-02 07:00:00,segment_gt_road,13.8,6,7
2025-03-02 07:00:00,segment_indirapuram,13.02,6,7
2025-03-02 08:00:00,segment_nh9,28.63,6,8
2025-03-02 08:00:00,segment_gt_road,12.73,6,8
2025-03-02 08:00:00,segment_indirapuram,10.81,6,8
2025-03-02 09:00:00,segment_nh9,27.74,6,9
2025-03-02 09:00:00,segment_gt_road,13.91,6,9
2025-03-02 09:00:00,segment_indirapuram,9.15,6,9
2025-03-02 10:00:00,segment_nh9,60.52,6,10
2025-03-02 10:00:00,segment_gt_road,37.41,6,10
2025-03-02 10:00:00,segment_indirapuram,30.66,6,10
2025-03-02 11:00:00,segment_nh9,65.52,6,11
2025-03-02 11:00:00,segment_gt_road,31.49,6,11
2025-03-02 11:00:00,segment_indirapuram,26.99,6,11
2025-03-02 12:00:00,segment_nh9,57.41,6,12
2025-03-02 12:00:00,segment_gt_road,34.06,6,12
2025-03-02 12:00:00,segment_indirapuram,33.18,6,12
2025-03-02 13:00:00,segment_nh9,63.5,6,13
2025-03-02 13:00:00,segment_gt_road,34.07,6,13
2025-03-02 13:00:00,segment_indirapuram,29.3,6,13
2025-03-02 14:00:00,segment_nh9,70.59,6,14
2025-03-02 14:00:00,segment_gt_road,34.49,6,14
2025-03-02 14:00:00,segment_indirapuram,30.32,6,14
2025-03-02 15:00:00,segment_nh9,69.4,6,15
2025-03-02 15:00:00,segment_gt_road,38.14,6,15
2025-03-02 15:00:00,segment_indirapuram,26.25,6,15
2025-03-02 16:00:00,segment_nh9,72.47,6,16
2025-03-02 16:00:00,segment_gt_road,35.67,6,16
2025-03-02 16:00:00,segment_indirapuram,28.25,6,16
2025-03-02 17:00:00,segment_nh9,28.82,6,17
2025-03-02 17:00:00,segment_gt_road,15.72,6,17
2025-03-02 17:00:00,segment_indirapuram,9.18,6,17
2025-03-02 18:00:00,segment_nh9,23.49,6,18
2025-03-02 18:00:00,segment_gt_road,13.83,6,18
2025-03-02 18:00:00,segment_indirapuram,12.39,6,18
2025-03-02 19:00:00,segment_nh9,28.08,6,19
2025-03-02 19:00:00,segment_gt_road,12.6,6,19
2025-03-02 19:00:00,segment_indirapuram,14.05,6,19
2025-03-02 20:00:00,segment_nh9,87.41,6,20
2025-03-02 20:00:00,segment_gt_road,45.94,6,20
2025-03-02 20:00:00,segment_indirapuram,39.31,6,20
2025-03-02 21:00:00,segment_nh9,82.6,6,21
2025-03-02 21:00:00,segment_gt_road,49.72,6,21
2025-03-02 21:00:00,segment_indirapuram,49.29,6,21
2025-03-02 22:00:00,segment_nh9,90.66,6,22
2025-03-02 22:00:00,segment_gt_road,52.73,6,22
2025-03-02 22:00:00,segment_indirapuram,47.66,6,22
2025-03-02 23:00:00,segment_nh9,103.06,6,23
2025-03-02 23:00:00,segment_gt_road,42.41,6,23
2025-03-02 23:00:00,segment_indirapuram,44.83,6,23
2025-03-03 00:00:00,segment_nh9,77.81,0,0
2025-03-03 00:00:00,segment_gt_road,53.41,0,0
2025-03-03 00:00:00,segment_indirapuram,42.61,0,0
2025-03-03 01:00:00,segment_nh9,78.54,0,1
2025-03-03 01:00:00,segment_gt_road,48.52,0,1
2025-03-03 01:00:00,segment_indirapuram,40.27,0,1
2025-03-03 02:00:00,segment_nh9,78.63,0,2
2025-03-03 02:00:00,segment_gt_road,48.7,0,2
2025-03-03 02:00:00,segment_indirapuram,39.81,0,2
2025-03-03 03:00:00,segment_nh9,83.51,0,3
2025-03-03 03:00:00,segment_gt_road,48.45,0,3
2025-03-03 03:00:00,segment_indirapuram,45.07,0,3
2025-03-03 04:00:00,segment_nh9,85.19,0,4
2025-03-03 04:00:00,segment_gt_road,52.58,0,4
2025-03-03 04:00:00,segment_indirapuram,36.73,0,4
2025-03-03 05:00:00,segment_nh9,77.77,0,5
2025-03-03 05:00:00,segment_gt_road,46.98,0,5
2025-03-03 05:00:00,segment_indirapuram,36.54,0,5
2025-03-03 06:00:00,segment_nh9,83.63,0,6
2025-03-03 06:00:00,segment_gt_road,44.03,0,6
2025-03-03 06:00:00,segment_indirapuram,34.28,0,6
2025-03-03 07:00:00,segment_nh9,24.74,0,7
2025-03-03 07:00:00,segment_gt_road,16.74,0,7
2025-03-03 07:00:00,segment_indirapuram,11.47,0,7
2025-03-03 08:00:00,segment_nh9,31.41,0,8
2025-03-03 08:00:00,segment_gt_road,13.78,0,8
2025-03-03 08:00:00,segment_indirapuram,9.35,0,8
2025-03-03 09:00:00,segment_nh9,21.52,0,9
2025-03-03 09:00:00,segment_gt_road,18.18,0,9
2025-03-03 09:00:00,segment_indirapuram,10.71,0,9
2025-03-03 10:00:00,segment_nh9,62.29,0,10
2025-03-03 10:00:00,segment_gt_road,34.96,0,10
2025-03-03 10:00:00,segment_indirapuram,27.03,0,10
2025-03-03 11:00:00,segment_nh9,51.49,0,11
2025-03-03 11:00:00,segment_gt_road,35.18,0,11
2025-03-03 11:00:00,segment_indirapuram,24.42,0,11
2025-03-03 12:00:00,segment_nh9,64.14,0,12
2025-03-03 12:00:00,segment_gt_road,31.26,0,12
2025-03-03 12:00:00,segment_indirapuram,23.07,0,12
2025-03-03 13:00:00,segment_nh9,67.36,0,13
2025-03-03 13:00:00,segment_gt_road,36.56,0,13
2025-03-03 13:00:00,segment_indirapuram,23.69,0,13
2025-03-03 14:00:00,segment_nh9,52.72,0,14
2025-03-03 14:00:00,segment_gt_road,37.34,0,14
2025-03-03 14:00:00,segment_indirapuram,25.42,0,14
2025-03-03 15:00:00,segment_nh9,63.73,0,15
2025-03-03 15:00:00,segment_gt_road,34.04,0,15
2025-03-03 15:00:00,segment_indirapuram,23.82,0,15
2025-03-03 16:00:00,segment_nh9,69.15,0,16
2025-03-03 16:00:00,segment_gt_road,33.79,0,16
2025-03-03 16:00:00,segment_indirapuram,27.21,0,16
2025-03-03 17:00:00,segment_nh9,26.01,0,17
2025-03-03 17:00:00,segment_gt_road,17.7,0,17
2025-03-03 17:00:00,segment_indirapuram,8.74,0,17
2025-03-03 18:00:00,segment_nh9,28.31,0,18
2025-03-03 18:00:00,segment_gt_road,17.75,0,18
2025-03-03 18:00:00,segment_indirapuram,9.86,0,18
2025-03-03 19:00:00,segment_nh9,25.96,0,19
2025-03-03 19:00:00,segment_gt_road,15.57,0,19
2025-03-03 19:00:00,segment_indirapuram,10.11,0,19
2025-03-03 20:00:00,segment_nh9,93.51,0,20
2025-03-03 20:00:00,segment_gt_road,51.46,0,20
2025-03-03 20:00:00,segment_indirapuram,34.35,0,20
2025-03-03 21:00:00,segment_nh9,70.99,0,21
2025-03-03 21:00:00,segment_gt_road,51.85,0,21
2025-03-03 21:00:00,segment_indirapuram,43.72,0,21
2025-03-03 22:00:00,segment_nh9,82.7,0,22
2025-03-03 22:00:00,segment_gt_road,48.42,0,22
2025-03-03 22:00:00,segment_indirapuram,41.64,0,22
2025-03-03 23:00:00,segment_nh9,77.76,0,23
2025-03-03 23:00:00,segment_gt_road,45.85,0,23
2025-03-03 23:00:00,segment_indirapuram,36.79,0,23
2025-03-04 00:00:00,segment_nh9,75.84,1,0
2025-03-04 00:00:00,segment_gt_road,45.62,1,0
2025-03-04 00:00:00,segment_indirapuram,41.37,1,0
2025-03-04 01:00:00,segment_nh9,79.94,1,1
2025-03-04 01:00:00,segment_gt_road,46.84,1,1
2025-03-04 01:00:00,segment_indirapuram,36.26,1,1
2025-03-04 02:00:00,segment_nh9,82.73,1,2
2025-03-04 02:00:00,segment_gt_road,48.09,1,2
2025-03-04 02:00:00,segment_indirapuram,36.96,1,2
2025-03-04 03:00:00,segment_nh9,85.9,1,3
2025-03-04 03:00:00,segment_gt_road,51.27,1,3
2025-03-04 03:00:00,segment_indirapuram,40.96,1,3
2025-03-04 04:00:00,segment_nh9,70.37,1,4
2025-03-04 04:00:00,segment_gt_road,52.45,1,4
2025-03-04 04:00:00,segment_indirapuram,43.43,1,4
2025-03-04 05:00:00,segment_nh9,84.06,1,5
2025-03-04 05:00:00,segment_gt_road,44.59,1,5
2025-03-04 05:00:00,segment_indirapuram,40.0,1,5
2025-03-04 06:00:00,segment_nh9,86.55,1,6
2025-03-04 06:00:00,segment_gt_road,48.82,1,6
2025-03-04 06:00:00,segment_indirapuram,45.4,1,6
2025-03-04 07:00:00,segment_nh9,25.16,1,7
2025-03-04 07:00:00,segment_gt_road,16.36,1,7
