timestamp,road_segment_id,weather,average_speed_kph,day_of_week,hour_of_day
2025-02-26 06:00:00,segment_gt_road,Clear,45.09,2,6
2025-02-26 06:00:00,segment_indirapuram,Clear,38.56,2,6
2025-02-26 07:00:00,segment_nh9,Clear,26.32,2,7
2025-02-26 07:00:00,segment_gt_road,Clear,14.01,2,7
2025-02-26 07:00:00,segment_indirapuram,Clear,9.57,2,7
2025-02-26 08:00:00,segment_nh9,Clouds,18.41,2,8
2025-02-26 08:00:00,segment_gt_road,Clouds,12.06,2,8
2025-02-26 08:00:00,segment_indirapuram,Clouds,8.42,2,8
2025-02-26 09:00:00,segment_nh9,Clear,25.18,2,9
2025-02-26 09:00:00,segment_gt_road,Clear,15.49,2,9
2025-02-26 09:00:00,segment_indirapuram,Clear,9.64,2,9
2025-02-26 10:00:00,segment_nh9,Rain,40.3,2,10
2025-02-26 10:00:00,segment_gt_road,Rain,23.28,2,10
2025-02-26 10:00:00,segment_indirapuram,Rain,16.94,2,10
2025-02-26 11:00:00,segment_nh9,Clear,59.71,2,11
2025-02-26 11:00:00,segment_gt_road,Clear,36.33,2,11
2025-02-26 11:00:00,segment_indirapuram,Clear,24.95,2,11
2025-02-26 12:00:00,segment_nh9,Clear,58.89,2,12
2025-02-26 12:00:00,segment_gt_road,Clear,31.9,2,12
2025-02-26 12:00:00,segment_indirapuram,Clear,22.5,2,12
2025-02-26 13:00:00,segment_nh9,Fog,33.03,2,13
2025-02-26 13:00:00,segment_gt_road,Fog,19.14,2,13
2025-02-26 13:00:00,segment_indirapuram,Fog,12.28,2,13
2025-02-26 14:00:00,segment_nh9,Rain,40.03,2,14
2025-02-26 14:00:00,segment_gt_road,Rain,25.65,2,14
2025-02-26 14:00:00,segment_indirapuram,Rain,16.46,2,14
2025-02-26 15:00:00,segment_nh9,Rain,37.76,2,15
2025-02-26 15:00:00,segment_gt_road,Rain,23.41,2,15
2025-02-26 15:00:00,segment_indirapuram,Rain,19.11,2,15
2025-02-26 16:00:00,segment_nh9,Clouds,53.73,2,16
2025-02-26 16:00:00,segment_gt_road,Clouds,35.14,2,16
2025-02-26 16:00:00,segment_indirapuram,Clouds,22.81,2,16
2025-02-26 17:00:00,segment_nh9,Clouds,25.39,2,17
2025-02-26 17:00:00,segment_gt_road,Clouds,12.77,2,17
2025-02-26 17:00:00,segment_indirapuram,Clouds,7.23,2,17
2025-02-26 18:00:00,segment_nh9,Clear,26.36,2,18
2025-02-26 18:00:00,segment_gt_road,Clear,18.26,2,18
2025-02-26 18:00:00,segment_indirapuram,Clear,11.84,2,18
2025-02-26 19:00:00,segment_nh9,Clear,25.0,2,19
2025-02-26 19:00:00,segment_gt_road,Clear,16.72,2,19
2025-02-26 19:00:00,segment_indirapuram,Clear,8.34,2,19
2025-02-26 20:00:00,segment_nh9,Clear,95.94,2,20
2025-02-26 20:00:00,segment_gt_road,Clear,48.6,2,20
2025-02-26 20:00:00,segment_indirapuram,Clear,41.0,2,20
2025-02-26 21:00:00,segment_nh9,Clear,70.87,2,21
2025-02-26 21:00:00,segment_gt_road,Clear,46.5,2,21
2025-02-26 21:00:00,segment_indirapuram,Clear,38.37,2,21
2025-02-26 22:00:00,segment_nh9,Fog,46.31,2,22
2025-02-26 22:00:00,segment_gt_road,Fog,24.39,2,22
2025-02-26 22:00:00,segment_indirapuram,Fog,18.94,2,22
2025-02-26 23:00:00,segment_nh9,Clear,77.53,2,23
2025-02-26 23:00:00,segment_gt_road,Clear,46.17,2,23
2025-02-26 23:00:00,segment_indirapuram,Clear,39.28,2,23
2025-02-27 00:00:00,segment_nh9,Clouds,73.45,3,0
2025-02-27 00:00:00,segment_gt_road,Clouds,42.47,3,0
2025-02-27 00:00:00,segment_indirapuram,Clouds,41.37,3,0
2025-02-27 01:00:00,segment_nh9,Haze,72.0,3,1
2025-02-27 01:00:00,segment_gt_road,Haze,49.37,3,1
2025-02-27 01:00:00,segment_indirapuram,Haze,37.77,3,1
2025-02-27 02:00:00,segment_nh9,Clear,82.01,3,2
2025-02-27 02:00:00,segment_gt_road,Clear,46.6,3,2
2025-02-27 02:00:00,segment_indirapuram,Clear,46.29,3,2
2025-02-27 03:00:00,segment_nh9,Haze,70.57,3,3
2025-02-27 03:00:00,segment_gt_road,Haze,38.64,3,3
2025-02-27 03:00:00,segment_indirapuram,Haze,35.61,3,3
2025-02-27 04:00:00,segment_nh9,Clear,80.99,3,4
2025-02-27 04:00:00,segment_gt_road,Clear,52.07,3,4
2025-02-27 04:00:00,segment_indirapuram,Clear,42.64,3,4
2025-02-27 05:00:00,segment_nh9,Clouds,75.49,3,5
2025-02-27 05:00:00,segment_gt_road,Clouds,45.62,3,5
2025-02-27 05:00:00,segment_indirapuram,Clouds,38.69,3,5
2025-02-27 06:00:00,segment_nh9,Clear,78.66,3,6
2025-02-27 06:00:00,segment_gt_road,Clear,51.94,3,6
2025-02-27 06:00:00,segment_indirapuram,Clear,39.85,3,6
2025-02-27 07:00:00,segment_nh9,Clear,25.5,3,7
2025-02-27 07:00:00,segment_gt_road,Clear,16.09,3,7
2025-02-27 07:00:00,segment_indirapuram,Clear,9.64,3,7
2025-02-27 08:00:00,segment_nh9,Clouds,20.66,3,8
2025-02-27 08:00:00,segment_gt_road,Clouds,14.07,3,8
2025-02-27 08:00:00,segment_indirapuram,Clouds,11.62,3,8
2025-02-27 09:00:00,segment_nh9,Rain,20.21,3,9
2025-02-27 09:00:00,segment_gt_road,Rain,8.45,3,9
2025-02-27 09:00:00,segment_indirapuram,Rain,6.86,3,9
2025-02-27 10:00:00,segment_nh9,Clear,53.58,3,10
2025-02-27 10:00:00,segment_gt_road,Clear,33.43,3,10
2025-02-27 10:00:00,segment_indirapuram,Clear,23.42,3,10
2025-02-27 11:00:00,segment_nh9,Clear,62.07,3,11
2025-02-27 11:00:00,segment_gt_road,Clear,33.47,3,11
2025-02-27 11:00:00,segment_indirapuram,Clear,22.82,3,11
2025-02-27 12:00:00,segment_nh9,Rain,40.33,3,12
2025-02-27 12:00:00,segment_gt_road,Rain,23.52,3,12
2025-02-27 12:00:00,segment_indirapuram,Rain,20.19,3,12
2025-02-27 13:00:00,segment_nh9,Clouds,51.79,3,13
2025-02-27 13:00:00,segment_gt_road,Clouds,32.56,3,13
2025-02-27 13:00:00,segment_indirapuram,Clouds,25.8,3,13
2025-02-27 14:00:00,segment_nh9,Haze,45.23,3,14
2025-02-27 14:00:00,segment_gt_road,Haze,33.55,3,14
2025-02-27 14:00:00,segment_indirapuram,Haze,22.17,3,14
2025-02-27 15:00:00,segment_nh9,Fog,35.45,3,15
2025-02-27 15:00:00,segment_gt_road,Fog,18.62,3,15
2025-02-27 15:00:00,segment_indirapuram,Fog,11.08,3,15
2025-02-27 16:00:00,segment_nh9,Clouds,57.48,3,16
2025-02-27 16:00:00,segment_gt_road,Clouds,32.33,3,16
2025-02-27 16:00:00,segment_indirapuram,Clouds,24.23,3,16
2025-02-27 17:00:00,segment_nh9,Clear,21.86,3,17
2025-02-27 17:00:00,segment_gt_road,Clear,17.75,3,17
2025-02-27 17:00:00,segment_indirapuram,Clear,10.73,3,17
2025-02-27 18:00:00,segment_nh9,Clear,25.7,3,18
2025-02-27 18:00:00,segment_gt_road,Clear,14.48,3,18
2025-02-27 18:00:00,segment_indirapuram,Clear,10.28,3,18
2025-02-27 19:00:00,segment_nh9,Clouds,28.12,3,19
2025-02-27 19:00:00,segment_gt_road,Clouds,15.98,3,19
2025-02-27 19:00:00,segment_indirapuram,Clouds,9.7,3,19
2025-02-27 20:00:00,segment_nh9,Clear,77.26,3,20
2025-02-27 20:00:00,segment_gt_road,Clear,57.31,3,20
2025-02-27 20:00:00,segment_indirapuram,Clear,39.45,3,20
2025-02-27 21:00:00,segment_nh9,Clear,68.71,3,21
2025-02-27 21:00:00,segment_gt_road,Clear,43.09,3,21
2025-02-27 21:00:00,segment_indirapuram,Clear,38.39,3,21
2025-02-27 22:00:00,segment_nh9,Fog,40.91,3,22
2025-02-27 22:00:00,segment_gt_road,Fog,22.01,3,22
2025-02-27 22:00:00,segment_indirapuram,Fog,19.3,3,22
2025-02-27 23:00:00,segment_nh9,Clear,76.96,3,23
2025-02-27 23:00:00,segment_gt_road,Clear,50.71,3,23
2025-02-27 23:00:00,segment_indirapuram,Clear,34.75,3,23
2025-02-28 00:00:00,segment_nh9,Clear,89.38,4,0
2025-02-28 00:00:00,segment_gt_road,Clear,56.4,4,0
2025-02-28 00:00:00,segment_indirapuram,Clear,35.66,4,0
2025-02-28 01:00:00,segment_nh9,Rain,54.27,4,1
2025-02-28 01:00:00,segment_gt_road,Rain,38.56,4,1
2025-02-28 01:00:00,segment_indirapuram,Rain,27.97,4,1
2025-02-28 02:00:00,segment_nh9,Clear,80.18,4,2
2025-02-28 02:00:00,segment_gt_road,Clear,50.69,4,2
2025-02-28 02:00:00,segment_indirapuram,Clear,41.87,4,2
2025-02-28 03:00:00,segment_nh9,Clear,84.99,4,3
2025-02-28 03:00:00,segment_gt_road,Clear,50.84,4,3
2025-02-28 03:00:00,segment_indirapuram,Clear,40.05,4,3
2025-02-28 04:00:00,segment_nh9,Clear,93.83,4,4
2025-02-28 04:00:00,segment_gt_road,Clear,48.75,4,4
2025-02-28 04:00:00,segment_indirapuram,Clear,41.07,4,4
2025-02-28 05:00:00,segment_nh9,Clear,85.11,4,5
2025-02-28 05:00:00,segment_gt_road,Clear,48.79,4,5
2025-02-28 05:00:00,segment_indirapuram,Clear,36.37,4,5
2025-02-28 06:00:00,segment_nh9,Clear,80.01,4,6
2025-02-28 06:00:00,segment_gt_road,Clear,46.56,4,6
2025-02-28 06:00:00,segment_indirapuram,Clear,37.25,4,6
2025-02-28 07:00:00,segment_nh9,Haze,21.68,4,7
2025-02-28 07:00:00,segment_gt_road,Haze,12.78,4,7
2025-02-28 07:00:00,segment_indirapuram,Haze,7.92,4,7
2025-02-28 08:00:00,segment_nh9,Clear,22.09,4,8
2025-02-28 08:00:00,segment_gt_road,Clear,16.77,4,8
2025-02-28 08:00:00,segment_indirapuram,Clear,10.9,4,8
2025-02-28 09:00:00,segment_nh9,Clear,23.7,4,9
2025-02-28 09:00:00,segment_gt_road,Clear,17.41,4,9
2025-02-28 09:00:00,segment_indirapuram,Clear,11.02,4,9
2025-02-28 10:00:00,segment_nh9,Clear,58.97,4,10
2025-02-28 10:00:00,segment_gt_road,Clear,32.93,4,10
2025-02-28 10:00:00,segment_indirapuram,Clear,24.48,4,10
2025-02-28 11:00:00,segment_nh9,Clear,54.35,4,11
2025-02-28 11:00:00,segment_gt_road,Clear,38.39,4,11
2025-02-28 11:00:00,segment_indirapuram,Clear,22.75,4,11
2025-02-28 12:00:00,segment_nh9,Haze,47.56,4,12
2025-02-28 12:00:00,segment_gt_road,Haze,34.36,4,12
2025-02-28 12:00:00,segment_indirapuram,Haze,20.21,4,12
2025-02-28 13:00:00,segment_nh9,Clear,63.08,4,13
2025-02-28 13:00:00,segment_gt_road,Clear,31.38,4,13
2025-02-28 13:00:00,segment_indirapuram,Clear,21.64,4,13
2025-02-28 14:00:00,segment_nh9,Clouds,62.47,4,14
2025-02-28 14:00:00,segment_gt_road,Clouds,30.31,4,14
2025-02-28 14:00:00,segment_indirapuram,Clouds,24.11,4,14
2025-02-28 15:00:00,segment_nh9,Clear,53.28,4,15
2025-02-28 15:00:00,segment_gt_road,Clear,32.96,4,15
2025-02-28 15:00:00,segment_indirapuram,Clear,25.39,4,15
2025-02-28 16:00:00,segment_nh9,Rain,45.36,4,16
2025-02-28 16:00:00,segment_gt_road,Rain,24.84,4,16
2025-02-28 16:00:00,segment_indirapuram,Rain,14.39,4,16
2025-02-28 17:00:00,segment_nh9,Rain,14.98,4,17
2025-02-28 17:00:00,segment_gt_road,Rain,10.4,4,17
2025-02-28 17:00:00,segment_indirapuram,Rain,6.42,4,17
2025-02-28 18:00:00,segment_nh9,Haze,18.89,4,18
2025-02-28 18:00:00,segment_gt_road,Haze,11.86,4,18
2025-02-28 18:00:00,segment_indirapuram,Haze,7.69,4,18
2025-02-28 19:00:00,segment_nh9,Clear,31.82,4,19
2025-02-28 19:00:00,segment_gt_road,Clear,14.26,4,19
2025-02-28 19:00:00,segment_indirapuram,Clear,10.94,4,19
2025-02-28 20:00:00,segment_nh9,Clear,77.14,4,20
2025-02-28 20:00:00,segment_gt_road,Clear,53.68,4,20
2025-02-28 20:00:00,segment_indirapuram,Clear,42.32,4,20
2025-02-28 21:00:00,segment_nh9,Clouds,72.57,4,21
2025-02-28 21:00:00,segment_gt_road,Clouds,47.12,4,21
2025-02-28 21:00:00,segment_indirapuram,Clouds,41.36,4,21
2025-02-28 22:00:00,segment_nh9,Clear,75.07,4,22
2025-02-28 22:00:00,segment_gt_road,Clear,43.61,4,22
2025-02-28 22:00:00,segment_indirapuram,Clear,38.66,4,22
2025-02-28 23:00:00,segment_nh9,Clear,71.34,4,23
2025-02-28 23:00:00,segment_gt_road,Clear,44.56,4,23
2025-02-28 23:00:00,segment_indirapuram,Clear,44.27,4,23
2025-03-01 00:00:00,segment_nh9,Clear,93.85,5,0
2025-03-01 00:00:00,segment_gt_road,Clear,48.7,5,0
2025-03-01 00:00:00,segment_indirapuram,Clear,47.24,5,0
2025-03-01 01:00:00,segment_nh9,Fog,45.54,5,1
2025-03-01 01:00:00,segment_gt_road,Fog,26.25,5,1
2025-03-01 01:00:00,segment_indirapuram,Fog,24.93,5,1
2025-03-01 02:00:00,segment_nh9,Clear,100.32,5,2
2025-03-01 02:00:00,segment_gt_road,Clear,54.69,5,2
2025-03-01 02:00:00,segment_indirapuram,Clear,46.12,5,2
2025-03-01 03:00:00,segment_nh9,Clear,96.58,5,3
2025-03-01 03:00:00,segment_gt_road,Clear,53.49,5,3
2025-03-01 03:00:00,segment_indirapuram,Clear,44.41,5,3
2025-03-01 04:00:00,segment_nh9,Clear,86.24,5,4
2025-03-01 04:00:00,segment_gt_road,Clear,47.42,5,4
2025-03-01 04:00:00,segment_indirapuram,Clear,44.4,5,4
2025-03-01 05:00:00,segment_nh9,Haze,81.26,5,5
2025-03-01 05:00:00,segment_gt_road,Haze,40.66,5,5
2025-03-01 05:00:00,segment_indirapuram,Haze,45.72,5,5
2025-03-01 06:00:00,segment_nh9,Clear,83.73,5,6
2025-03-01 06:00:00,segment_gt_road,Clear,55.27,5,6
2025-03-01 06:00:00,segment_indirapuram,Clear,46.83,5,6
2025-03-01 07:00:00,segment_nh9,Clouds,21.01,5,7
2025-03-01 07:00:00,segment_gt_road,Clouds,13.99,5,7
2025-03-01 07:00:00,segment_indirapuram,Clouds,9.72,5,7
2025-03-01 08:00:00,segment_nh9,Haze,21.12,5,8
2025-03-01 08:00:00,segment_gt_road,Haze,12.52,5,8
2025-03-01 08:00:00,segment_indirapuram,Haze,9.04,5,8
2025-03-01 09:00:00,segment_nh9,Clear,21.14,5,9
2025-03-01 09:00:00,segment_gt_road,Clear,13.79,5,9
2025-03-01 09:00:00,segment_indirapuram,Clear,14.81,5,9
2025-03-01 10:00:00,segment_nh9,Clouds,59.3,5,10
2025-03-01 10:00:00,segment_gt_road,Clouds,39.21,5,10
2025-03-01 10:00:00,segment_indirapuram,Clouds,26.96,5,10
2025-03-01 11:00:00,segment_nh9,Rain,45.15,5,11
2025-03-01 11:00:00,segment_gt_road,Rain,24.68,5,11
2025-03-01 11:00:00,segment_indirapuram,Rain,20.83,5,11
2025-03-01 12:00:00,segment_nh9,Clouds,72.92,5,12
2025-03-01 12:00:00,segment_gt_road,Clouds,32.4,5,12
2025-03-01 12:00:00,segment_indirapuram,Clouds,24.46,5,12
2025-03-01 13:00:00,segment_nh9,Haze,58.07,5,13
2025-03-01 13:00:00,segment_gt_road,Haze,31.12,5,13
2025-03-01 13:00:00,segment_indirapuram,Haze,27.97,5,13
2025-03-01 14:00:00,segment_nh9,Clear,65.29,5,14
2025-03-01 14:00:00,segment_gt_road,Clear,35.93,5,14
2025-03-01 14:00:00,segment_indirapuram,Clear,30.24,5,14
2025-03-01 15:00:00,segment_nh9,Clouds,65.05,5,15
2025-03-01 15:00:00,segment_gt_road,Clouds,34.71,5,15
2025-03-01 15:00:00,segment_indirapuram,Clouds,28.66,5,15
2025-03-01 16:00:00,segment_nh9,Clouds,63.72,5,16
2025-03-01 16:00:00,segment_gt_road,Clouds,37.75,5,16
2025-03-01 16:00:00,segment_indirapuram,Clouds,27.45,5,16
2025-03-01 17:00:00,segment_nh9,Clear,28.12,5,17
2025-03-01 17:00:00,segment_gt_road,Clear,14.88,5,17
2025-03-01 17:00:00,segment_indirapuram,Clear,11.96,5,17
2025-03-01 18:00:00,segment_nh9,Rain,18.11,5,18
2025-03-01 18:00:00,segment_gt_road,Rain,11.04,5,18
2025-03-01 18:00:00,segment_indirapuram,Rain,9.45,5,18
2025-03-01 19:00:00,segment_nh9,Haze,28.66,5,19
2025-03-01 19:00:00,segment_gt_road,Haze,13.92,5,19
2025-03-01 19:00:00,segment_indirapuram,Haze,11.75,5,19
2025-03-01 20:00:00,segment_nh9,Haze,84.7,5,20
2025-03-01 20:00:00,segment_gt_road,Haze,44.64,5,20
2025-03-01 20:00:00,segment_indirapuram,Haze,48.87,5,20
2025-03-01 21:00:00,segment_nh9,Clear,99.45,5,21
2025-03-01 21:00:00,segment_gt_road,Clear,50.89,5,21
2025-03-01 21:00:00,segment_indirapuram,Clear,47.95,5,21
2025-03-01 22:00:00,segment_nh9,Fog,43.28,5,22
2025-03-01 22:00:00,segment_gt_road,Fog,22.51,5,22
2025-03-01 22:00:00,segment_indirapuram,Fog,24.69,5,22
2025-03-01 23:00:00,segment_nh9,Clouds,90.86,5,23
2025-03-01 23:00:00,segment_gt_road,Clouds,51.73,5,23
2025-03-01 23:00:00,segment_indirapuram,Clouds,44.73,5,23
2025-03-02 00:00:00,segment_nh9,Clouds,89.71,6,0
2025-03-02 00:00:00,segment_gt_road,Clouds,41.35,6,0
2025-03-02 00:00:00,segment_indirapuram,Clouds,45.15,6,0
2025-03-02 01:00:00,segment_nh9,Clear,87.68,6,1
2025-03-02 01:00:00,segment_gt_road,Clear,50.64,6,1
2025-03-02 01:00:00,segment_indirapuram,Clear,41.78,6,1
2025-03-02 02:00:00,segment_nh9,Clear,86.45,6,2
2025-03-02 02:00:00,segment_gt_road,Clear,49.87,6,2
2025-03-02 02:00:00,segment_indirapuram,Clear,46.11,6,2
2025-03-02 03:00:00,segment_nh9,Clear,94.3,6,3
2025-03-02 03:00:00,segment_gt_road,Clear,50.0,6,3
2025-03-02 03:00:00,segment_indirapuram,Clear,44.04,6,3
2025-03-02 04:00:00,segment_nh9,Haze,79.0,6,4
2025-03-02 04:00:00,segment_gt_road,Haze,46.67,6,4
2025-03-02 04:00:00,segment_indirapuram,Haze,43.86,6,4
2025-03-02 05:00:00,segment_nh9,Clear,78.4,6,5
2025-03-02 05:00:00,segment_gt_road,Clear,45.14,6,5
2025-03-02 05:00:00,segment_indirapuram,Clear,47.1,6,5
2025-03-02 06:00:00,segment_nh9,Haze,79.72,6,6
2025-03-02 06:00:00,segment_gt_road,Haze,48.24,6,6
2025-03-02 06:00:00,segment_indirapuram,Haze,40.84,6,6
2025-03-02 07:00:00,segment_nh9,Clouds,24.03,6,7
2025-03-02 07:00:00,segment_gt_road,Clouds,15.93,6,7
2025-03-02 07:00:00,segment_indirapuram,Clouds,11.56,6,7
2025-03-02 08:00:00,segment_nh9,Rain,20.14,6,8
2025-03-02 08:00:00,segment_gt_road,Rain,10.58,6,8
2025-03-02 08:00:00,segment_indirapuram,Rain,9.06,6,8
2025-03-02 09:00:00,segment_nh9,Clear,28.66,6,9
2025-03-02 09:00:00,segment_gt_road,Clear,17.66,6,9
2025-03-02 09:00:00,segment_indirapuram,Clear,10.78,6,9
2025-03-02 10:00:00,segment_nh9,Fog,33.73,6,10
2025-03-02 10:00:00,segment_gt_road,Fog,15.94,6,10
2025-03-02 10:00:00,segment_indirapuram,Fog,16.73,6,10
2025-03-02 11:00:00,segment_nh9,Rain,50.45,6,11
2025-03-02 11:00:00,segment_gt_road,Rain,25.2,6,11
2025-03-02 11:00:00,segment_indirapuram,Rain,20.26,6,11
2025-03-02 12:00:00,segment_nh9,Clear,63.85,6,12
2025-03-02 12:00:00,segment_gt_road,Clear,40.27,6,12
2025-03-02 12:00:00,segment_indirapuram,Clear,34.56,6,12
2025-03-02 13:00:00,segment_nh9,Clear,68.14,6,13
2025-03-02 13:00:00,segment_gt_road,Clear,40.92,6,13
2025-03-02 13:00:00,segment_indirapuram,Clear,28.03,6,13
2025-03-02 14:00:00,segment_nh9,Clouds,69.57,6,14
2025-03-02 14:00:00,segment_gt_road,Clouds,28.54,6,14
2025-03-02 14:00:00,segment_indirapuram,Clouds,28.38,6,14
2025-03-02 15:00:00,segment_nh9,Haze,53.62,6,15
2025-03-02 15:00:00,segment_gt_road,Haze,37.43,6,15
2025-03-02 15:00:00,segment_indirapuram,Haze,25.75,6,15
2025-03-02 16:00:00,segment_nh9,Rain,49.11,6,16
2025-03-02 16:00:00,segment_gt_road,Rain,25.51,6,16
2025-03-02 16:00:00,segment_indirapuram,Rain,19.5,6,16
2025-03-02 17:00:00,segment_nh9,Clouds,23.07,6,17
2025-03-02 17:00:00,segment_gt_road,Clouds,17.01,6,17
2025-03-02 17:00:00,segment_indirapuram,Clouds,9.56,6,17
2025-03-02 18:00:00,segment_nh9,Clouds,22.69,6,18
2025-03-02 18:00:00,segment_gt_road,Clouds,13.19,6,18
2025-03-02 18:00:00,segment_indirapuram,Clouds,10.49,6,18
2025-03-02 19:00:00,segment_nh9,Clear,27.41,6,19
2025-03-02 19:00:00,segment_gt_road,Clear,17.28,6,19
2025-03-02 19:00:00,segment_indirapuram,Clear,12.65,6,19
2025-03-02 20:00:00,segment_nh9,Clear,77.39,6,20
2025-03-02 20:00:00,segment_gt_road,Clear,55.26,6,20
2025-03-02 20:00:00,segment_indirapuram,Clear,49.68,6,20
2025-03-02 21:00:00,segment_nh9,Clear,82.22,6,21
2025-03-02 21:00:00,segment_gt_road,Clear,47.73,6,21
2025-03-02 21:00:00,segment_indirapuram,Clear,51.99,6,21
2025-03-02 22:00:00,segment_nh9,Clouds,82.18,6,22
2025-03-02 22:00:00,segment_gt_road,Clouds,47.55,6,22
2025-03-02 22:00:00,segment_indirapuram,Clouds,43.06,6,22
2025-03-02 23:00:00,segment_nh9,Clear,95.46,6,23
2025-03-02 23:00:00,segment_gt_road,Clear,41.99,6,23
2025-03-02 23:00:00,segment_indirapuram,Clear,47.45,6,23
2025-03-03 00:00:00,segment_nh9,Clear,82.69,0,0
2025-03-03 00:00:00,segment_gt_road,Clear,42.01,0,0
2025-03-03 00:00:00,segment_indirapuram,Clear,39.96,0,0
2025-03-03 01:00:00,segment_nh9,Clear,82.37,0,1
2025-03-03 01:00:00,segment_gt_road,Clear,50.96,0,1
2025-03-03 01:00:00,segment_indirapuram,Clear,38.67,0,1
2025-03-03 02:00:00,segment_nh9,Clear,77.39,0,2
2025-03-03 02:00:00,segment_gt_road,Clear,56.0,0,2
2025-03-03 02:00:00,segment_indirapuram,Clear,35.2,0,2
2025-03-03 03:00:00,segment_nh9,Clouds,68.36,0,3
2025-03-03 03:00:00,segment_gt_road,Clouds,42.08,0,3
2025-03-03 03:00:00,segment_indirapuram,Clouds,38.67,0,3
2025-03-03 04:00:00,segment_nh9,Rain,58.55,0,4
2025-03-03 04:00:00,segment_gt_road,Rain,36.75,0,4
2025-03-03 04:00:00,segment_indirapuram,Rain,31.91,0,4
2025-03-03 05:00:00,segment_nh9,Clouds,84.2,0,5
2025-03-03 05:00:00,segment_gt_road,Clouds,49.48,0,5
2025-03-03 05:00:00,segment_indirapuram,Clouds,33.28,0,5
2025-03-03 06:00:00,segment_nh9,Rain,57.05,0,6
2025-03-03 06:00:00,segment_gt_road,Rain,35.47,0,6
2025-03-03 06:00:00,segment_indirapuram,Rain,28.95,0,6
2025-03-03 07:00:00,segment_nh9,Clear,23.03,0,7
2025-03-03 07:00:00,segment_gt_road,Clear,12.67,0,7
2025-03-03 07:00:00,segment_indirapuram,Clear,12.04,0,7
2025-03-03 08:00:00,segment_nh9,Clear,26.61,0,8
2025-03-03 08:00:00,segment_gt_road,Clear,16.28,0,8
2025-03-03 08:00:00,segment_indirapuram,Clear,10.05,0,8
2025-03-03 09:00:00,segment_nh9,Clear,26.84,0,9
2025-03-03 09:00:00,segment_gt_road,Clear,12.11,0,9
2025-03-03 09:00:00,segment_indirapuram,Clear,9.31,0,9
2025-03-03 10:00:00,segment_nh9,Clear,55.7,0,10
2025-03-03 10:00:00,segment_gt_road,Clear,40.0,0,10
2025-03-03 10:00:00,segment_indirapuram,Clear,29.15,0,10
2025-03-03 11:00:00,segment_nh9,Fog,24.69,0,11
2025-03-03 11:00:00,segment_gt_road,Fog,18.73,0,11
2025-03-03 11:00:00,segment_indirapuram,Fog,12.39,0,11
2025-03-03 12:00:00,segment_nh9,Clear,57.3,0,12
2025-03-03 12:00:00,segment_gt_road,Clear,34.72,0,12
2025-03-03 12:00:00,segment_indirapuram,Clear,23.1,0,12
2025-03-03 13:00:00,segment_nh9,Haze,53.49,0,13
2025-03-03 13:00:00,segment_gt_road,Haze,29.33,0,13
2025-03-03 13:00:00,segment_indirapuram,Haze,23.58,0,13
2025-03-03 14:00:00,segment_nh9,Clear,59.28,0,14
2025-03-03 14:00:00,segment_gt_road,Clear,39.44,0,14
2025-03-03 14:00:00,segment_indirapuram,Clear,22.84,0,14
2025-03-03 15:00:00,segment_nh9,Haze,55.22,0,15
2025-03-03 15:00:00,segment_gt_road,Haze,26.22,0,15
2025-03-03 15:00:00,segment_indirapuram,Haze,21.88,0,15
2025-03-03 16:00:00,segment_nh9,Clear,70.12,0,16
2025-03-03 16:00:00,segment_gt_road,Clear,35.84,0,16
2025-03-03 16:00:00,segment_indirapuram,Clear,27.25,0,16
2025-03-03 17:00:00,segment_nh9,Clear,22.43,0,17
2025-03-03 17:00:00,segment_gt_road,Clear,14.22,0,17
2025-03-03 17:00:00,segment_indirapuram,Clear,9.07,0,17
2025-03-03 18:00:00,segment_nh9,Clear,26.39,0,18
2025-03-03 18:00:00,segment_gt_road,Clear,12.15,0,18
2025-03-03 18:00:00,segment_indirapuram,Clear,8.06,0,18
2025-03-03 19:00:00,segment_nh9,Fog,12.58,0,19
2025-03-03 19:00:00,segment_gt_road,Fog,7.68,0,19
2025-03-03 19:00:00,segment_indirapuram,Fog,5,0,19
2025-03-03 20:00:00,segment_nh9,Rain,54.24,0,20
2025-03-03 20:00:00,segment_gt_road,Rain,35.27,0,20
2025-03-03 20:00:00,segment_indirapuram,Rain,24.98,0,20
2025-03-03 21:00:00,segment_nh9,Clouds,77.28,0,21
2025-03-03 21:00:00,segment_gt_road,Clouds,51.3,0,21
2025-03-03 21:00:00,segment_indirapuram,Clouds,38.98,0,21
2025-03-03 22:00:00,segment_nh9,Clear,86.14,0,22
2025-03-03 22:00:00,segment_gt_road,Clear,48.99,0,22
2025-03-03 22:00:00,segment_indirapuram,Clear,40.41,0,22
2025-03-03 23:00:00,segment_nh9,Clear,81.8,0,23
2025-03-03 23:00:00,segment_gt_road,Clear,43.12,0,23
2025-03-03 23:00:00,segment_indirapuram,Clear,38.64,0,23
2025-03-04 00:00:00,segment_nh9,Clear,88.15,1,0
2025-03-04 00:00:00,segment_gt_road,Clear,45.63,1,0
2025-03-04 00:00:00,segment_indirapuram,Clear,40.31,1,0
2025-03-04 01:00:00,segment_nh9,Clear,66.93,1,1
2025-03-04 01:00:00,segment_gt_road,Clear,47.51,1,1
2025-03-04 01:00:00,segment_indirapuram,Clear,34.78,1,1
2025-03-04 02:00:00,segment_nh9,Haze,78.67,1,2
